year,symbol,price
09/07/2021,DBC,55.30
08/07/2021,DBC,55.60
07/07/2021,DBC,55.40
06/07/2021,DBC,55.00
05/07/2021,DBC,57.70
02/07/2021,DBC,60.50
01/07/2021,DBC,63.40
30/06/2021,DBC,63.10
29/06/2021,DBC,63.60
28/06/2021,DBC,64.20
25/06/2021,DBC,63.30
24/06/2021,DBC,60.30
23/06/2021,DBC,60.20
22/06/2021,DBC,61.60
21/06/2021,DBC,62.20
18/06/2021,DBC,60.80
17/06/2021,DBC,61.20
16/06/2021,DBC,59.90
15/06/2021,DBC,56.00
14/06/2021,DBC,56.00
11/06/2021,DBC,56.10
10/06/2021,DBC,57.00
09/06/2021,DBC,62.90
08/06/2021,DBC,61.60
07/06/2021,DBC,64.10
04/06/2021,DBC,63.90
03/06/2021,DBC,64.60
02/06/2021,DBC,63.50
01/06/2021,DBC,61.40
31/05/2021,DBC,60.90
28/05/2021,DBC,57.70
27/05/2021,DBC,54.00
26/05/2021,DBC,55.40
25/05/2021,DBC,56.00
24/05/2021,DBC,56.00
21/05/2021,DBC,55.10
20/05/2021,DBC,53.40
19/05/2021,DBC,54.00
18/05/2021,DBC,53.90
17/05/2021,DBC,53.80
14/05/2021,DBC,55.50
13/05/2021,DBC,56.40
12/05/2021,DBC,57.90
11/05/2021,DBC,57.70
10/05/2021,DBC,56.90
07/05/2021,DBC,57.00
06/05/2021,DBC,57.20
05/05/2021,DBC,56.00
04/05/2021,DBC,53.20
29/04/2021,DBC,53.70
28/04/2021,DBC,53.70
27/04/2021,DBC,52.60
26/04/2021,DBC,53.80
23/04/2021,DBC,56.20
22/04/2021,DBC,56.20
20/04/2021,DBC,58.60
19/04/2021,DBC,58.00
16/04/2021,DBC,57.00
15/04/2021,DBC,56.20
14/04/2021,DBC,57.50
13/04/2021,DBC,56.90
12/04/2021,DBC,58.10
09/04/2021,DBC,58.10
08/04/2021,DBC,58.80
07/04/2021,DBC,59.40
06/04/2021,DBC,58.80
05/04/2021,DBC,59.70
02/04/2021,DBC,60.60
01/04/2021,DBC,61.00
31/03/2021,DBC,58.10
30/03/2021,DBC,58.60
29/03/2021,DBC,58.90
26/03/2021,DBC,58.40
25/03/2021,DBC,58.20
24/03/2021,DBC,58.40
23/03/2021,DBC,58.50
22/03/2021,DBC,60.50
19/03/2021,DBC,60.90
18/03/2021,DBC,60.90
17/03/2021,DBC,61.40
16/03/2021,DBC,61.80
15/03/2021,DBC,59.40
12/03/2021,DBC,58.00
11/03/2021,DBC,57.90
10/03/2021,DBC,58.00
09/03/2021,DBC,57.80
08/03/2021,DBC,56.10
05/03/2021,DBC,54.90
04/03/2021,DBC,55.50
03/03/2021,DBC,53.90
02/03/2021,DBC,52.80
01/03/2021,DBC,52.20
26/02/2021,DBC,52.20
25/02/2021,DBC,51.20
24/02/2021,DBC,51.40
23/02/2021,DBC,52.50
22/02/2021,DBC,53.50
19/02/2021,DBC,54.00
18/02/2021,DBC,53.80
17/02/2021,DBC,51.50
09/02/2021,DBC,50.00
08/02/2021,DBC,49.00
05/02/2021,DBC,51.90
04/02/2021,DBC,49.00
03/02/2021,DBC,49.00
02/02/2021,DBC,46.95
01/02/2021,DBC,45.00
29/01/2021,DBC,47.65
28/01/2021,DBC,46.50
27/01/2021,DBC,50.00
26/01/2021,DBC,53.10
25/01/2021,DBC,57.00
22/01/2021,DBC,58.00
21/01/2021,DBC,58.60
20/01/2021,DBC,57.80
19/01/2021,DBC,57.50
18/01/2021,DBC,61.20
15/01/2021,DBC,63.50
14/01/2021,DBC,63.00
13/01/2021,DBC,59.80
12/01/2021,DBC,57.50
11/01/2021,DBC,57.90
08/01/2021,DBC,59.40
07/01/2021,DBC,58.00
06/01/2021,DBC,58.00
05/01/2021,DBC,57.40
04/01/2021,DBC,58.50
10/12/2021,DBT,16.30
09/12/2021,DBT,16.45
08/12/2021,DBT,16.30
07/12/2021,DBT,16.35
06/12/2021,DBT,16.00
03/12/2021,DBT,16.80
02/12/2021,DBT,17.60
01/12/2021,DBT,17.30
30/11/2021,DBT,17.80
29/11/2021,DBT,17.65
26/11/2021,DBT,16.50
25/11/2021,DBT,16.30
24/11/2021,DBT,16.40
23/11/2021,DBT,16.35
22/11/2021,DBT,15.60
19/11/2021,DBT,16.75
18/11/2021,DBT,18.00
17/11/2021,DBT,17.65
16/11/2021,DBT,17.90
15/11/2021,DBT,18.70
12/11/2021,DBT,18.00
11/11/2021,DBT,18.20
10/11/2021,DBT,17.80
09/11/2021,DBT,17.30
08/11/2021,DBT,17.30
05/11/2021,DBT,16.95
04/11/2021,DBT,16.95
03/11/2021,DBT,16.90
02/11/2021,DBT,17.40
01/11/2021,DBT,17.25
29/10/2021,DBT,17.25
28/10/2021,DBT,17.10
27/10/2021,DBT,17.40
26/10/2021,DBT,17.35
25/10/2021,DBT,18.05
22/10/2021,DBT,17.85
21/10/2021,DBT,18.00
20/10/2021,DBT,17.85
19/10/2021,DBT,16.70
18/10/2021,DBT,16.75
15/10/2021,DBT,17.00
14/10/2021,DBT,17.35
13/10/2021,DBT,17.15
12/10/2021,DBT,17.40
11/10/2021,DBT,17.40
08/10/2021,DBT,16.30
07/10/2021,DBT,16.00
06/10/2021,DBT,16.05
05/10/2021,DBT,16.05
04/10/2021,DBT,16.35
01/10/2021,DBT,15.30
30/09/2021,DBT,15.40
29/09/2021,DBT,15.30
28/09/2021,DBT,15.40
27/09/2021,DBT,15.50
24/09/2021,DBT,16.00
23/09/2021,DBT,16.20
22/09/2021,DBT,15.90
21/09/2021,DBT,16.20
20/09/2021,DBT,16.30
17/09/2021,DBT,16.85
16/09/2021,DBT,17.20
15/09/2021,DBT,17.10
14/09/2021,DBT,16.00
13/09/2021,DBT,16.80
10/09/2021,DBT,17.45
09/09/2021,DBT,17.90
08/09/2021,DBT,18.15
07/09/2021,DBT,17.50
06/09/2021,DBT,18.80
01/09/2021,DBT,19.30
31/08/2021,DBT,20.25
30/08/2021,DBT,18.95
27/08/2021,DBT,17.75
26/08/2021,DBT,16.60
25/08/2021,DBT,16.60
24/08/2021,DBT,17.50
23/08/2021,DBT,18.05
20/08/2021,DBT,16.90
19/08/2021,DBT,17.10
18/08/2021,DBT,17.75
17/08/2021,DBT,16.60
16/08/2021,DBT,15.55
13/08/2021,DBT,15.00
12/08/2021,DBT,14.80
11/08/2021,DBT,14.65
10/08/2021,DBT,14.10
09/08/2021,DBT,13.45
06/08/2021,DBT,13.20
05/08/2021,DBT,13.25
04/08/2021,DBT,13.05
03/08/2021,DBT,13.05
02/08/2021,DBT,13.25
30/07/2021,DBT,13.40
29/07/2021,DBT,13.25
28/07/2021,DBT,13.35
27/07/2021,DBT,13.00
26/07/2021,DBT,13.00
23/07/2021,DBT,13.40
22/07/2021,DBT,13.50
21/07/2021,DBT,14.05
20/07/2021,DBT,14.05
19/07/2021,DBT,13.15
16/07/2021,DBT,12.30
15/07/2021,DBT,12.35
14/07/2021,DBT,12.35
13/07/2021,DBT,12.40
12/07/2021,DBT,11.90
09/07/2021,DBT,12.70
08/07/2021,DBT,13.40
07/07/2021,DBT,13.30
06/07/2021,DBT,13.95
05/07/2021,DBT,14.35
02/07/2021,DBT,14.80
01/07/2021,DBT,15.10
30/06/2021,DBT,14.55
29/06/2021,DBT,14.50
28/06/2021,DBT,14.50
25/06/2021,DBT,14.60
24/06/2021,DBT,14.90
23/06/2021,DBT,15.50
22/06/2021,DBT,15.00
21/06/2021,DBT,15.80
18/06/2021,DBT,16.45
17/06/2021,DBT,17.00
16/06/2021,DBT,15.90
15/06/2021,DBT,14.90
14/06/2021,DBT,15.75
11/06/2021,DBT,16.90
10/06/2021,DBT,17.80
09/06/2021,DBT,18.35
08/06/2021,DBT,17.15
07/06/2021,DBT,16.05
04/06/2021,DBT,15.00
03/06/2021,DBT,14.05
02/06/2021,DBT,13.15
01/06/2021,DBT,12.30
31/05/2021,DBT,12.40
28/05/2021,DBT,12.80
27/05/2021,DBT,12.80
26/05/2021,DBT,12.60
25/05/2021,DBT,12.60
24/05/2021,DBT,13.00
21/05/2021,DBT,12.35
20/05/2021,DBT,12.40
19/05/2021,DBT,12.95
18/05/2021,DBT,13.20
17/05/2021,DBT,13.30
14/05/2021,DBT,14.00
13/05/2021,DBT,13.45
12/05/2021,DBT,12.60
11/05/2021,DBT,12.20
10/05/2021,DBT,11.70
07/05/2021,DBT,12.00
06/05/2021,DBT,12.10
05/05/2021,DBT,12.10
04/05/2021,DBT,12.20
29/04/2021,DBT,12.00
28/04/2021,DBT,12.00
27/04/2021,DBT,12.15
26/04/2021,DBT,12.20
23/04/2021,DBT,12.15
22/04/2021,DBT,12.15
20/04/2021,DBT,12.30
19/04/2021,DBT,12.25
16/04/2021,DBT,12.10
15/04/2021,DBT,12.40
14/04/2021,DBT,12.40
13/04/2021,DBT,12.40
12/04/2021,DBT,12.40
09/04/2021,DBT,12.40
08/04/2021,DBT,12.20
07/04/2021,DBT,12.20
06/04/2021,DBT,12.20
05/04/2021,DBT,12.40
02/04/2021,DBT,12.35
01/04/2021,DBT,12.10
31/03/2021,DBT,12.40
30/03/2021,DBT,12.60
29/03/2021,DBT,12.60
26/03/2021,DBT,12.30
25/03/2021,DBT,12.30
24/03/2021,DBT,12.25
23/03/2021,DBT,12.40
22/03/2021,DBT,12.60
19/03/2021,DBT,12.70
18/03/2021,DBT,12.80
17/03/2021,DBT,12.80
16/03/2021,DBT,12.90
15/03/2021,DBT,12.90
12/03/2021,DBT,12.70
11/03/2021,DBT,12.80
10/03/2021,DBT,12.85
09/03/2021,DBT,12.80
08/03/2021,DBT,13.15
05/03/2021,DBT,12.40
04/03/2021,DBT,13.00
03/03/2021,DBT,13.00
02/03/2021,DBT,13.00
01/03/2021,DBT,13.00
26/02/2021,DBT,13.00
25/02/2021,DBT,13.00
24/02/2021,DBT,12.60
23/02/2021,DBT,13.00
22/02/2021,DBT,13.20
19/02/2021,DBT,13.45
18/02/2021,DBT,13.50
17/02/2021,DBT,13.60
09/02/2021,DBT,13.70
08/02/2021,DBT,13.50
05/02/2021,DBT,13.40
04/02/2021,DBT,12.80
03/02/2021,DBT,13.15
02/02/2021,DBT,13.00
01/02/2021,DBT,13.10
29/01/2021,DBT,13.00
28/01/2021,DBT,13.00
27/01/2021,DBT,12.35
26/01/2021,DBT,12.80
25/01/2021,DBT,12.55
22/01/2021,DBT,13.15
21/01/2021,DBT,13.50
20/01/2021,DBT,13.70
19/01/2021,DBT,13.30
18/01/2021,DBT,13.90
15/01/2021,DBT,13.90
14/01/2021,DBT,13.90
13/01/2021,DBT,13.55
12/01/2021,DBT,13.60
11/01/2021,DBT,13.60
08/01/2021,DBT,13.70
07/01/2021,DBT,13.75
06/01/2021,DBT,13.90
05/01/2021,DBT,14.00
04/01/2021,DBT,14.10
10/12/2021,DCL,38.90
09/12/2021,DCL,39.40
08/12/2021,DCL,39.45
07/12/2021,DCL,39.00
06/12/2021,DCL,39.20
03/12/2021,DCL,41.50
02/12/2021,DCL,43.80
01/12/2021,DCL,43.50
30/11/2021,DCL,44.90
29/11/2021,DCL,45.25
26/11/2021,DCL,43.50
25/11/2021,DCL,40.70
24/11/2021,DCL,40.20
23/11/2021,DCL,40.20
22/11/2021,DCL,39.05
19/11/2021,DCL,40.20
18/11/2021,DCL,41.10
17/11/2021,DCL,40.80
16/11/2021,DCL,40.90
15/11/2021,DCL,41.30
12/11/2021,DCL,41.20
11/11/2021,DCL,41.00
10/11/2021,DCL,41.50
09/11/2021,DCL,41.00
08/11/2021,DCL,39.10
05/11/2021,DCL,39.00
04/11/2021,DCL,39.00
03/11/2021,DCL,37.60
02/11/2021,DCL,39.45
01/11/2021,DCL,36.90
29/10/2021,DCL,37.40
28/10/2021,DCL,37.85
27/10/2021,DCL,37.00
26/10/2021,DCL,36.00
25/10/2021,DCL,36.10
22/10/2021,DCL,36.30
21/10/2021,DCL,36.35
20/10/2021,DCL,36.30
19/10/2021,DCL,36.40
18/10/2021,DCL,36.55
15/10/2021,DCL,36.00
14/10/2021,DCL,36.00
13/10/2021,DCL,36.40
12/10/2021,DCL,36.30
11/10/2021,DCL,35.80
08/10/2021,DCL,35.30
07/10/2021,DCL,35.30
06/10/2021,DCL,35.35
05/10/2021,DCL,35.30
04/10/2021,DCL,35.20
01/10/2021,DCL,35.00
30/09/2021,DCL,35.80
29/09/2021,DCL,35.00
28/09/2021,DCL,35.00
27/09/2021,DCL,36.00
24/09/2021,DCL,37.75
23/09/2021,DCL,38.55
22/09/2021,DCL,39.40
21/09/2021,DCL,37.70
20/09/2021,DCL,38.45
17/09/2021,DCL,39.00
16/09/2021,DCL,39.50
15/09/2021,DCL,39.70
14/09/2021,DCL,38.80
13/09/2021,DCL,40.00
10/09/2021,DCL,40.90
09/09/2021,DCL,40.90
08/09/2021,DCL,40.80
07/09/2021,DCL,41.80
06/09/2021,DCL,43.50
01/09/2021,DCL,42.55
31/08/2021,DCL,43.60
30/08/2021,DCL,44.50
27/08/2021,DCL,43.70
26/08/2021,DCL,41.50
25/08/2021,DCL,41.00
24/08/2021,DCL,42.60
23/08/2021,DCL,44.60
20/08/2021,DCL,45.05
19/08/2021,DCL,47.50
18/08/2021,DCL,45.90
17/08/2021,DCL,46.75
16/08/2021,DCL,44.15
13/08/2021,DCL,41.30
12/08/2021,DCL,41.35
11/08/2021,DCL,42.40
10/08/2021,DCL,41.50
09/08/2021,DCL,42.40
06/08/2021,DCL,43.20
05/08/2021,DCL,43.75
04/08/2021,DCL,43.10
03/08/2021,DCL,40.30
02/08/2021,DCL,40.00
30/07/2021,DCL,40.10
29/07/2021,DCL,40.00
28/07/2021,DCL,39.80
27/07/2021,DCL,40.50
26/07/2021,DCL,39.95
23/07/2021,DCL,40.00
22/07/2021,DCL,41.20
21/07/2021,DCL,40.70
20/07/2021,DCL,40.00
19/07/2021,DCL,39.10
16/07/2021,DCL,42.00
15/07/2021,DCL,44.00
14/07/2021,DCL,42.90
13/07/2021,DCL,42.60
12/07/2021,DCL,39.85
09/07/2021,DCL,42.80
08/07/2021,DCL,42.20
07/07/2021,DCL,44.00
06/07/2021,DCL,44.90
05/07/2021,DCL,45.50
02/07/2021,DCL,47.00
01/07/2021,DCL,47.00
30/06/2021,DCL,46.00
29/06/2021,DCL,46.00
28/06/2021,DCL,47.40
25/06/2021,DCL,47.80
24/06/2021,DCL,48.00
23/06/2021,DCL,48.00
22/06/2021,DCL,45.80
21/06/2021,DCL,47.45
18/06/2021,DCL,51.00
17/06/2021,DCL,52.50
16/06/2021,DCL,53.00
15/06/2021,DCL,50.30
14/06/2021,DCL,50.30
11/06/2021,DCL,47.05
10/06/2021,DCL,44.00
09/06/2021,DCL,44.50
08/06/2021,DCL,44.45
07/06/2021,DCL,44.50
04/06/2021,DCL,45.00
03/06/2021,DCL,46.40
02/06/2021,DCL,47.00
01/06/2021,DCL,47.00
31/05/2021,DCL,48.50
28/05/2021,DCL,47.90
27/05/2021,DCL,46.20
26/05/2021,DCL,44.15
25/05/2021,DCL,41.30
24/05/2021,DCL,38.60
21/05/2021,DCL,36.10
20/05/2021,DCL,33.75
19/05/2021,DCL,31.55
18/05/2021,DCL,29.50
17/05/2021,DCL,29.50
14/05/2021,DCL,29.75
13/05/2021,DCL,30.00
12/05/2021,DCL,30.50
11/05/2021,DCL,30.95
10/05/2021,DCL,30.05
07/05/2021,DCL,31.50
06/05/2021,DCL,32.50
05/05/2021,DCL,33.00
04/05/2021,DCL,32.95
29/04/2021,DCL,30.80
28/04/2021,DCL,28.80
27/04/2021,DCL,28.70
26/04/2021,DCL,28.55
23/04/2021,DCL,28.80
22/04/2021,DCL,28.25
20/04/2021,DCL,28.50
19/04/2021,DCL,28.20
16/04/2021,DCL,28.10
15/04/2021,DCL,28.40
14/04/2021,DCL,28.80
13/04/2021,DCL,28.60
12/04/2021,DCL,29.00
09/04/2021,DCL,28.60
08/04/2021,DCL,29.20
07/04/2021,DCL,28.50
06/04/2021,DCL,28.50
05/04/2021,DCL,28.50
02/04/2021,DCL,28.80
01/04/2021,DCL,29.00
31/03/2021,DCL,29.00
30/03/2021,DCL,29.00
29/03/2021,DCL,28.30
26/03/2021,DCL,28.50
25/03/2021,DCL,27.90
24/03/2021,DCL,28.00
23/03/2021,DCL,28.80
22/03/2021,DCL,29.20
19/03/2021,DCL,29.20
18/03/2021,DCL,29.00
17/03/2021,DCL,29.00
16/03/2021,DCL,29.30
15/03/2021,DCL,29.35
12/03/2021,DCL,27.90
11/03/2021,DCL,28.00
10/03/2021,DCL,28.00
09/03/2021,DCL,28.40
08/03/2021,DCL,28.50
05/03/2021,DCL,29.00
04/03/2021,DCL,28.00
03/03/2021,DCL,28.70
02/03/2021,DCL,27.90
01/03/2021,DCL,27.90
26/02/2021,DCL,27.90
25/02/2021,DCL,27.90
24/02/2021,DCL,28.00
23/02/2021,DCL,28.45
22/02/2021,DCL,28.50
19/02/2021,DCL,28.50
18/02/2021,DCL,28.85
17/02/2021,DCL,27.60
09/02/2021,DCL,27.45
08/02/2021,DCL,26.90
05/02/2021,DCL,26.50
04/02/2021,DCL,27.50
03/02/2021,DCL,28.00
02/02/2021,DCL,26.40
01/02/2021,DCL,26.00
29/01/2021,DCL,27.00
28/01/2021,DCL,25.80
27/01/2021,DCL,27.70
26/01/2021,DCL,27.70
25/01/2021,DCL,28.15
22/01/2021,DCL,30.25
21/01/2021,DCL,32.50
20/01/2021,DCL,32.80
19/01/2021,DCL,33.00
18/01/2021,DCL,32.40
15/01/2021,DCL,30.30
14/01/2021,DCL,28.75
13/01/2021,DCL,28.80
12/01/2021,DCL,29.00
11/01/2021,DCL,27.25
08/01/2021,DCL,25.50
07/01/2021,DCL,25.30
06/01/2021,DCL,24.90
05/01/2021,DCL,25.50
04/01/2021,DCL,25.50
10/12/2021,DGC,177.50
09/12/2021,DGC,175.70
08/12/2021,DGC,169.00
07/12/2021,DGC,164.20
06/12/2021,DGC,155.40
03/12/2021,DGC,158.50
02/12/2021,DGC,163.20
01/12/2021,DGC,163.00
30/11/2021,DGC,163.40
29/11/2021,DGC,159.80
26/11/2021,DGC,162.00
25/11/2021,DGC,167.30
24/11/2021,DGC,167.60
23/11/2021,DGC,166.50
22/11/2021,DGC,164.90
19/11/2021,DGC,169.30
18/11/2021,DGC,169.30
17/11/2021,DGC,163.50
16/11/2021,DGC,157.00
15/11/2021,DGC,155.00
12/11/2021,DGC,155.50
11/11/2021,DGC,154.90
10/11/2021,DGC,155.70
09/11/2021,DGC,159.00
08/11/2021,DGC,163.90
05/11/2021,DGC,163.20
04/11/2021,DGC,156.40
03/11/2021,DGC,153.50
02/11/2021,DGC,155.80
01/11/2021,DGC,155.70
29/10/2021,DGC,152.80
28/10/2021,DGC,153.80
27/10/2021,DGC,155.80
26/10/2021,DGC,156.90
25/10/2021,DGC,157.00
22/10/2021,DGC,159.30
21/10/2021,DGC,161.00
20/10/2021,DGC,158.20
19/10/2021,DGC,152.00
18/10/2021,DGC,156.50
15/10/2021,DGC,158.60
14/10/2021,DGC,157.80
13/10/2021,DGC,161.60
12/10/2021,DGC,160.00
11/10/2021,DGC,151.80
08/10/2021,DGC,150.60
07/10/2021,DGC,150.00
06/10/2021,DGC,149.50
05/10/2021,DGC,152.10
04/10/2021,DGC,153.90
01/10/2021,DGC,158.90
30/09/2021,DGC,150.90
29/09/2021,DGC,143.10
28/09/2021,DGC,152.00
27/09/2021,DGC,148.20
24/09/2021,DGC,148.00
23/09/2021,DGC,155.90
22/09/2021,DGC,167.60
21/09/2021,DGC,156.70
20/09/2021,DGC,147.50
17/09/2021,DGC,141.90
16/09/2021,DGC,132.70
15/09/2021,DGC,128.60
14/09/2021,DGC,127.80
13/09/2021,DGC,125.50
10/09/2021,DGC,117.30
09/09/2021,DGC,115.60
08/09/2021,DGC,116.00
07/09/2021,DGC,114.70
06/09/2021,DGC,116.00
01/09/2021,DGC,117.20
31/08/2021,DGC,118.00
30/08/2021,DGC,115.00
27/08/2021,DGC,111.80
26/08/2021,DGC,110.70
25/08/2021,DGC,107.90
24/08/2021,DGC,107.50
23/08/2021,DGC,109.10
20/08/2021,DGC,107.50
19/08/2021,DGC,108.80
18/08/2021,DGC,105.00
17/08/2021,DGC,101.90
16/08/2021,DGC,99.70
13/08/2021,DGC,98.00
12/08/2021,DGC,98.50
11/08/2021,DGC,99.60
10/08/2021,DGC,101.70
09/08/2021,DGC,98.50
06/08/2021,DGC,97.80
05/08/2021,DGC,99.60
04/08/2021,DGC,99.50
03/08/2021,DGC,96.90
02/08/2021,DGC,97.10
30/07/2021,DGC,95.50
29/07/2021,DGC,96.00
28/07/2021,DGC,93.70
27/07/2021,DGC,93.00
26/07/2021,DGC,96.50
23/07/2021,DGC,92.40
22/07/2021,DGC,86.40
21/07/2021,DGC,82.00
20/07/2021,DGC,81.40
19/07/2021,DGC,79.30
16/07/2021,DGC,82.10
15/07/2021,DGC,80.80
14/07/2021,DGC,78.00
13/07/2021,DGC,81.00
12/07/2021,DGC,82.20
09/07/2021,DGC,87.90
08/07/2021,DGC,83.50
07/07/2021,DGC,83.40
06/07/2021,DGC,78.00
05/07/2021,DGC,83.70
02/07/2021,DGC,83.20
01/07/2021,DGC,83.20
30/06/2021,DGC,81.60
29/06/2021,DGC,82.40
28/06/2021,DGC,83.00
25/06/2021,DGC,81.00
24/06/2021,DGC,79.40
23/06/2021,DGC,79.50
22/06/2021,DGC,81.20
21/06/2021,DGC,81.30
18/06/2021,DGC,81.60
17/06/2021,DGC,81.80
16/06/2021,DGC,81.00
15/06/2021,DGC,79.60
14/06/2021,DGC,74.50
11/06/2021,DGC,72.60
10/06/2021,DGC,72.80
09/06/2021,DGC,71.00
08/06/2021,DGC,71.00
07/06/2021,DGC,73.00
04/06/2021,DGC,74.40
03/06/2021,DGC,74.80
02/06/2021,DGC,71.70
01/06/2021,DGC,71.00
31/05/2021,DGC,71.70
28/05/2021,DGC,71.20
27/05/2021,DGC,71.50
26/05/2021,DGC,71.90
25/05/2021,DGC,71.70
24/05/2021,DGC,70.80
21/05/2021,DGC,70.40
20/05/2021,DGC,66.90
19/05/2021,DGC,67.50
18/05/2021,DGC,66.60
17/05/2021,DGC,67.00
14/05/2021,DGC,66.80
13/05/2021,DGC,67.90
12/05/2021,DGC,69.90
11/05/2021,DGC,68.30
10/05/2021,DGC,69.80
07/05/2021,DGC,68.40
06/05/2021,DGC,75.70
05/05/2021,DGC,75.00
04/05/2021,DGC,74.60
29/04/2021,DGC,69.80
28/04/2021,DGC,70.00
27/04/2021,DGC,68.70
26/04/2021,DGC,68.50
23/04/2021,DGC,69.00
22/04/2021,DGC,68.00
20/04/2021,DGC,69.90
19/04/2021,DGC,71.70
16/04/2021,DGC,68.80
15/04/2021,DGC,69.00
14/04/2021,DGC,68.90
13/04/2021,DGC,68.10
12/04/2021,DGC,69.40
09/04/2021,DGC,70.20
08/04/2021,DGC,70.30
07/04/2021,DGC,70.90
06/04/2021,DGC,69.70
05/04/2021,DGC,68.80
02/04/2021,DGC,68.80
01/04/2021,DGC,69.10
31/03/2021,DGC,67.50
30/03/2021,DGC,68.40
29/03/2021,DGC,70.40
26/03/2021,DGC,66.90
25/03/2021,DGC,67.30
24/03/2021,DGC,67.10
23/03/2021,DGC,70.00
22/03/2021,DGC,69.40
19/03/2021,DGC,71.70
18/03/2021,DGC,74.00
17/03/2021,DGC,75.00
16/03/2021,DGC,74.60
15/03/2021,DGC,75.40
12/03/2021,DGC,72.80
11/03/2021,DGC,72.00
10/03/2021,DGC,71.10
09/03/2021,DGC,70.80
08/03/2021,DGC,70.10
05/03/2021,DGC,71.40
04/03/2021,DGC,70.80
03/03/2021,DGC,69.00
02/03/2021,DGC,64.50
01/03/2021,DGC,65.20
26/02/2021,DGC,65.00
25/02/2021,DGC,65.50
24/02/2021,DGC,61.80
23/02/2021,DGC,59.50
22/02/2021,DGC,58.80
19/02/2021,DGC,59.40
18/02/2021,DGC,59.70
17/02/2021,DGC,58.50
09/02/2021,DGC,54.70
08/02/2021,DGC,54.50
05/02/2021,DGC,54.10
04/02/2021,DGC,51.70
03/02/2021,DGC,51.00
02/02/2021,DGC,49.50
01/02/2021,DGC,48.60
29/01/2021,DGC,49.70
28/01/2021,DGC,48.65
27/01/2021,DGC,52.30
26/01/2021,DGC,52.40
25/01/2021,DGC,54.70
22/01/2021,DGC,54.70
21/01/2021,DGC,53.00
20/01/2021,DGC,51.00
19/01/2021,DGC,50.80
18/01/2021,DGC,53.80
15/01/2021,DGC,52.80
14/01/2021,DGC,52.70
13/01/2021,DGC,52.50
12/01/2021,DGC,53.20
11/01/2021,DGC,52.40
08/01/2021,DGC,52.30
07/01/2021,DGC,52.30
06/01/2021,DGC,51.30
05/01/2021,DGC,51.60
04/01/2021,DGC,51.00
10/12/2021,DHA,51.80
09/12/2021,DHA,52.30
08/12/2021,DHA,52.30
07/12/2021,DHA,52.00
06/12/2021,DHA,50.20
03/12/2021,DHA,52.20
02/12/2021,DHA,53.20
01/12/2021,DHA,53.70
30/11/2021,DHA,53.80
29/11/2021,DHA,53.80
26/11/2021,DHA,54.30
25/11/2021,DHA,53.90
24/11/2021,DHA,53.80
23/11/2021,DHA,52.30
22/11/2021,DHA,52.00
19/11/2021,DHA,51.80
18/11/2021,DHA,54.20
17/11/2021,DHA,55.30
16/11/2021,DHA,55.00
15/11/2021,DHA,54.80
12/11/2021,DHA,56.00
11/11/2021,DHA,56.10
10/11/2021,DHA,55.70
09/11/2021,DHA,55.00
08/11/2021,DHA,54.90
05/11/2021,DHA,55.30
04/11/2021,DHA,55.00
03/11/2021,DHA,54.50
02/11/2021,DHA,56.90
01/11/2021,DHA,56.50
29/10/2021,DHA,55.90
28/10/2021,DHA,55.40
27/10/2021,DHA,54.40
26/10/2021,DHA,54.50
25/10/2021,DHA,54.40
22/10/2021,DHA,53.10
21/10/2021,DHA,52.70
20/10/2021,DHA,51.40
19/10/2021,DHA,51.80
18/10/2021,DHA,52.50
15/10/2021,DHA,51.90
14/10/2021,DHA,48.55
13/10/2021,DHA,48.50
12/10/2021,DHA,48.60
11/10/2021,DHA,48.55
08/10/2021,DHA,48.60
07/10/2021,DHA,48.50
06/10/2021,DHA,49.20
05/10/2021,DHA,48.30
04/10/2021,DHA,48.30
01/10/2021,DHA,48.30
30/09/2021,DHA,48.50
29/09/2021,DHA,48.65
28/09/2021,DHA,47.20
27/09/2021,DHA,47.10
24/09/2021,DHA,48.10
23/09/2021,DHA,48.80
22/09/2021,DHA,49.60
21/09/2021,DHA,49.00
20/09/2021,DHA,48.70
17/09/2021,DHA,49.70
16/09/2021,DHA,48.90
15/09/2021,DHA,48.60
14/09/2021,DHA,47.95
13/09/2021,DHA,48.60
10/09/2021,DHA,48.45
09/09/2021,DHA,48.85
08/09/2021,DHA,47.90
07/09/2021,DHA,48.30
06/09/2021,DHA,50.10
01/09/2021,DHA,49.00
31/08/2021,DHA,45.80
30/08/2021,DHA,46.10
27/08/2021,DHA,45.60
26/08/2021,DHA,44.80
25/08/2021,DHA,44.55
24/08/2021,DHA,44.50
23/08/2021,DHA,44.55
20/08/2021,DHA,45.50
19/08/2021,DHA,45.55
18/08/2021,DHA,45.40
17/08/2021,DHA,44.10
16/08/2021,DHA,46.50
13/08/2021,DHA,45.95
12/08/2021,DHA,47.50
11/08/2021,DHA,45.40
10/08/2021,DHA,45.50
09/08/2021,DHA,44.75
06/08/2021,DHA,44.50
05/08/2021,DHA,42.40
04/08/2021,DHA,42.30
03/08/2021,DHA,42.30
02/08/2021,DHA,42.40
30/07/2021,DHA,41.20
29/07/2021,DHA,41.00
28/07/2021,DHA,40.90
27/07/2021,DHA,41.00
26/07/2021,DHA,41.00
23/07/2021,DHA,41.40
22/07/2021,DHA,41.40
